GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,YardLine,Description,Formation,PlayType,IsPass,IsTouchdown,IsChallenge,IsChallengeReversed,IsInterception,IsFumble,IsTwoPointConversion,IsTwoPointConversionSuccessful,YardLineFixed,YardLineDirection
2016090800,2016-09-08,1,0,0,NOT APPLICABLE,CAR,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016090800,2016-09-08,4,2,0,NOT APPLICABLE,CAR,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091100,2016-09-11,4,6,18,NOT APPLICABLE,TB,0,TIMEOUT #1 BY TB AT 06:18.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091100,2016-09-11,4,0,0,NOT APPLICABLE,TB,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091101,2016-09-11,2,0,0,NOT APPLICABLE,BUF,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091102,2016-09-11,1,0,0,NOT APPLICABLE,CHI,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091102,2016-09-11,2,3,14,HOU,CHI,85,"8-N.NOVAK EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091102,2016-09-11,2,0,30,NOT APPLICABLE,CHI,0,TIMEOUT #2 BY CHI AT 00:30.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091102,2016-09-11,4,4,6,NOT APPLICABLE,CHI,0,TIMEOUT #2 BY HOU AT 04:06.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091102,2016-09-11,4,0,0,NOT APPLICABLE,CHI,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,2,8,33,NOT APPLICABLE,GB,0,TIMEOUT #2 BY JAX AT 08:33.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,0,0,NOT APPLICABLE,GB,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,5,9,53,NOT APPLICABLE,SD,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,1,0,0,NOT APPLICABLE,OAK,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,2,0,45,NOT APPLICABLE,OAK,0,TIMEOUT #2 BY OAK AT 00:45.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,8,26,OAK,NO,98,(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 4-D.CARR PASS TO 89-A.COOPER IS COMPLETE. ATTEMPT SUCCEEDS.,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,0,0,1,1,2,OPP
2016091105,2016-09-11,4,0,5,NOT APPLICABLE,OAK,0,TIMEOUT #3 BY OAK AT 00:05.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,1,0,0,NOT APPLICABLE,CIN,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,3,0,0,NOT APPLICABLE,CIN,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,4,0,0,NOT APPLICABLE,CIN,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091107,2016-09-11,1,15,0,CLE,PHI,35,"2-P.MURRAY KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091107,2016-09-11,3,15,0,PHI,CLE,35,"6-C.STURGIS KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091107,2016-09-11,3,0,0,NOT APPLICABLE,CLE,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091108,2016-09-11,2,0,25,NOT APPLICABLE,MIN,0,TIMEOUT #1 BY MIN AT 00:25.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091108,2016-09-11,2,0,0,NOT APPLICABLE,MIN,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016112710,2016-11-27,2,0,59,OAK,CAR,85,"11-S.JANIKOWSKI EXTRA POINT IS GOOD, CENTER-59-J.CONDO, HOLDER-7-M.KING.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091108,2016-09-11,3,0,0,NOT APPLICABLE,MIN,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091108,2016-09-11,4,2,41,NOT APPLICABLE,MIN,0,TIMEOUT #1 BY MIN AT 02:41.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016112711,2016-11-27,2,6,29,NE,NYJ,85,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091109,2016-09-11,1,0,0,NOT APPLICABLE,MIA,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091109,2016-09-11,2,0,0,NOT APPLICABLE,MIA,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091109,2016-09-11,3,0,0,NOT APPLICABLE,MIA,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091110,2016-09-11,1,15,0,NYG,DAL,35,"5-R.BULLOCK KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091110,2016-09-11,2,6,58,NOT APPLICABLE,NYG,0,TIMEOUT #1 BY DAL AT 06:58.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091111,2016-09-11,3,2,20,DET,IND,85,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091200,2016-09-12,1,0,0,NOT APPLICABLE,PIT,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091500,2016-09-15,2,11,7,NYJ,BUF,85,"2-N.FOLK EXTRA POINT IS GOOD, CENTER-46-T.PURDUM, HOLDER-4-L.EDWARDS.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091500,2016-09-15,4,0,0,NOT APPLICABLE,NYJ,0,END OF GAME - 11:39 PM,UNDER CENTER,EXCEPTION,0,0,0,0,0,0,0,0,0,OWN
2016091800,2016-09-18,2,1,13,NOT APPLICABLE,SF,0,TIMEOUT #1 BY SF AT 01:13.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091800,2016-09-18,2,0,0,NOT APPLICABLE,SF,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091800,2016-09-18,4,8,18,NOT APPLICABLE,SF,0,TIMEOUT #2 BY CAR AT 08:18.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091800,2016-09-18,4,7,51,SF,CAR,85,"4-P.DAWSON EXTRA POINT IS GOOD, CENTER-86-K.NELSON, HOLDER-5-B.PINION.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091800,2016-09-18,4,7,51,SF,CAR,35,4-P.DAWSON KICKS 60 YARDS FROM SF 35 TO CAR 5. 19-T.GINN PUSHED OB AT CAR 29 FOR 24 YARDS (27-K.REASER).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091800,2016-09-18,4,3,36,NOT APPLICABLE,SF,0,TIMEOUT #3 BY SF AT 03:36.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091801,2016-09-18,2,10,40,NOT APPLICABLE,BAL,0,TIMEOUT #2 BY CLE AT 10:40.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091801,2016-09-18,3,12,17,BAL,CLE,85,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016112711,2016-11-27,4,1,56,NE,NYJ,98,"(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 12-T.BRADY PASS TO 28-J.WHITE IS COMPLETE. ATTEMPT SUCCEEDS. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. (PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 12-T.BRADY PASS TO 28-J.WHITE IS COMPLETE. ATTEMPT FAILS.",UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,0,0,1,1,2,OPP
2016091801,2016-09-18,4,2,0,NOT APPLICABLE,BAL,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091802,2016-09-18,3,0,0,NOT APPLICABLE,TEN,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091802,2016-09-18,4,2,0,NOT APPLICABLE,TEN,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091803,2016-09-18,2,2,0,NOT APPLICABLE,KC,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091803,2016-09-18,4,2,0,NOT APPLICABLE,KC,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091804,2016-09-18,4,2,17,NOT APPLICABLE,MIA,0,TIMEOUT #1 BY MIA AT 02:17.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091805,2016-09-18,4,0,10,NOT APPLICABLE,NO,0,TIMEOUT #2 BY NYG AT 00:10.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091806,2016-09-18,2,0,0,NOT APPLICABLE,CIN,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091806,2016-09-18,4,2,0,NOT APPLICABLE,CIN,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091807,2016-09-18,2,0,0,NOT APPLICABLE,DAL,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091807,2016-09-18,4,0,0,NOT APPLICABLE,DAL,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091808,2016-09-18,3,7,56,ARI,TB,35,"7-C.CATANZARO KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091809,2016-09-18,2,0,0,NOT APPLICABLE,SEA,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091809,2016-09-18,3,15,0,LA,SEA,35,"4-G.ZUERLEIN KICKS 65 YARDS FROM LA 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091809,2016-09-18,4,0,40,NOT APPLICABLE,SEA,0,TIMEOUT #3 BY SEA AT 00:40.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091810,2016-09-18,1,0,0,NOT APPLICABLE,IND,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091811,2016-09-18,4,0,0,NOT APPLICABLE,ATL,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091812,2016-09-18,1,15,0,JAX,SD,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091812,2016-09-18,2,0,16,NOT APPLICABLE,JAX,0,TIMEOUT #2 BY SD AT 00:16.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091813,2016-09-18,1,0,0,NOT APPLICABLE,GB,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091813,2016-09-18,2,0,0,NOT APPLICABLE,GB,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091900,2016-09-19,3,15,0,CHI,PHI,35,4-C.BARTH KICKS 66 YARDS FROM CHI 35 TO PHI -1. 13-J.HUFF TO PHI 26 FOR 27 YARDS (37-B.CALLAHAN). CHI-37-B.CALLAHAN WAS INJURED DURING THE PLAY. HE IS OUT.,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091900,2016-09-19,3,0,0,NOT APPLICABLE,PHI,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092200,2016-09-22,3,15,0,HOU,NE,35,8-N.NOVAK KICKS 67 YARDS FROM HOU 35 TO NE -2. 24-C.JONES TO NE 22 FOR 24 YARDS (30-K.JOHNSON).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092200,2016-09-22,3,5,41,NE,HOU,35,3-S.GOSTKOWSKI KICKS 63 YARDS FROM NE 35 TO HOU 2. 34-T.ERVIN TO HOU 23 FOR 21 YARDS (51-B.MINGO).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092200,2016-09-22,4,0,0,NOT APPLICABLE,HOU,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092500,2016-09-25,4,4,52,NOT APPLICABLE,ARI,0,TIMEOUT #1 BY ARI AT 04:52.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092501,2016-09-25,4,11,36,NOT APPLICABLE,MIN,0,TIMEOUT #1 BY MIN AT 11:36.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092502,2016-09-25,1,11,7,CIN,DEN,35,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092502,2016-09-25,2,2,0,NOT APPLICABLE,DEN,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092502,2016-09-25,3,0,0,NOT APPLICABLE,DEN,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092502,2016-09-25,4,14,52,CIN,DEN,35,2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO DEN 0. 14-C.LATIMER TO DEN 18 FOR 18 YARDS (42-C.FEJEDELEM).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092502,2016-09-25,4,6,56,DEN,CIN,35,"8-B.MCMANUS KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092504,2016-09-25,2,0,29,NOT APPLICABLE,BAL,0,TIMEOUT #3 BY BAL AT 00:29.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016112800,2016-11-28,1,9,51,GB,PHI,85,"2-M.CROSBY EXTRA POINT IS GOOD, CENTER-61-B.GOODE, HOLDER-10-J.SCHUM.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016092504,2016-09-25,3,0,0,NOT APPLICABLE,BAL,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092505,2016-09-25,2,2,0,NOT APPLICABLE,CLE,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092505,2016-09-25,4,3,24,NOT APPLICABLE,CLE,0,TIMEOUT #1 BY CLE AT 03:24.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092506,2016-09-25,1,0,0,NOT APPLICABLE,WAS,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092506,2016-09-25,2,3,40,WAS,NYG,85,"3-D.HOPKINS EXTRA POINT IS GOOD, CENTER-57-N.SUNDBERG, HOLDER-5-T.WAY.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016092506,2016-09-25,4,2,0,NOT APPLICABLE,WAS,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092507,2016-09-25,1,0,0,NOT APPLICABLE,OAK,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092507,2016-09-25,3,5,51,TEN,OAK,85,"4-R.SUCCOP EXTRA POINT IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016092508,2016-09-25,1,0,0,NOT APPLICABLE,SF,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092508,2016-09-25,3,7,36,NOT APPLICABLE,SF,0,TIMEOUT #1 BY SEA AT 07:36.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092509,2016-09-25,1,11,58,LA,TB,35,"4-G.ZUERLEIN KICKS 65 YARDS FROM LA 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092509,2016-09-25,2,0,0,NOT APPLICABLE,LA,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092509,2016-09-25,4,4,38,NOT APPLICABLE,LA,0,TIMEOUT #1 BY LA AT 04:38.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092510,2016-09-25,3,12,54,PHI,PIT,35,"6-C.STURGIS KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092511,2016-09-25,1,3,39,IND,SD,35,"1-P.MCAFEE KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092511,2016-09-25,2,2,0,NOT APPLICABLE,SD,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092511,2016-09-25,2,0,0,NOT APPLICABLE,SD,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092511,2016-09-25,4,0,0,NOT APPLICABLE,SD,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092512,2016-09-25,1,15,0,KC,NYJ,35,5-C.SANTOS KICKS 60 YARDS FROM KC 35 TO NYJ 5. 89-J.MARSHALL RAN OB AT NYJ 39 FOR 34 YARDS (84-D.HARRIS).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092512,2016-09-25,4,4,33,NOT APPLICABLE,NYJ,0,TIMEOUT #1 BY NYJ AT 04:33.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092513,2016-09-25,2,0,0,NOT APPLICABLE,CHI,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092513,2016-09-25,4,4,55,NOT APPLICABLE,CHI,0,TIMEOUT #1 BY CHI AT 04:55.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092513,2016-09-25,4,0,0,NOT APPLICABLE,CHI,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092600,2016-09-26,2,2,0,NOT APPLICABLE,ATL,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092600,2016-09-26,2,0,17,NOT APPLICABLE,ATL,0,TIMEOUT #3 BY NO AT 00:17.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092600,2016-09-26,4,0,0,NOT APPLICABLE,ATL,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092900,2016-09-29,2,0,0,NOT APPLICABLE,MIA,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092900,2016-09-29,3,15,0,CIN,MIA,35,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016092900,2016-09-29,3,0,0,NOT APPLICABLE,MIA,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016092900,2016-09-29,4,2,0,NOT APPLICABLE,MIA,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100200,2016-10-02,1,0,0,NOT APPLICABLE,IND,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100200,2016-10-02,2,0,0,NOT APPLICABLE,IND,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100200,2016-10-02,3,2,51,JAX,IND,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091500,2016-09-15,2,3,53,NYJ,BUF,85,"2-N.FOLK EXTRA POINT IS GOOD, CENTER-46-T.PURDUM, HOLDER-4-L.EDWARDS.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016100200,2016-10-02,4,14,48,IND,JAX,80,"4-A.VINATIERI EXTRA POINT IS GOOD, CENTER-45-M.OVERTON, HOLDER-1-P.MCAFEE.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,20,OPP
2016100200,2016-10-02,4,7,6,IND,JAX,35,"1-P.MCAFEE KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091500,2016-09-15,3,2,12,NYJ,BUF,85,"2-N.FOLK EXTRA POINT IS GOOD, CENTER-46-T.PURDUM, HOLDER-4-L.EDWARDS.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091801,2016-09-18,1,6,47,CLE,BAL,85,"2-P.MURRAY EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-4-B.COLQUITT.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091802,2016-09-18,4,14,54,TEN,DET,85,"4-R.SUCCOP EXTRA POINT IS GOOD, CENTER-48-B.BRINKLEY, HOLDER-6-B.KERN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091804,2016-09-18,3,8,44,NE,MIA,85,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091804,2016-09-18,4,6,6,MIA,NE,85,"3-A.FRANKS EXTRA POINT IS GOOD, CENTER-92-J.DENNEY, HOLDER-4-M.DARR.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016100201,2016-10-02,1,0,0,NOT APPLICABLE,CAR,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100201,2016-10-02,2,11,31,CAR,ATL,85,"9-G.GANO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-8-A.LEE.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016100202,2016-10-02,2,0,0,NOT APPLICABLE,OAK,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091805,2016-09-18,2,2,30,NYG,NO,85,"3-J.BROWN EXTRA POINT IS GOOD, CENTER-51-Z.DEOSSIE, HOLDER-9-B.WING.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016100202,2016-10-02,3,15,0,OAK,BAL,35,"11-S.JANIKOWSKI KICKS 65 YARDS FROM OAK 35 TO BAL 0. 14-D.HESTER TO BAL 24 FOR 24 YARDS (38-T.CARRIE). FUMBLES (38-T.CARRIE), AND RECOVERS AT BAL 24. 14-D.HESTER TO BAL 24 FOR NO GAIN (23-D.MCDONALD).",UNDER CENTER,KICK OFF,0,0,0,0,0,1,0,0,35,OWN
2016100203,2016-10-02,1,10,46,NOT APPLICABLE,DET,0,TIMEOUT AT 10:46.,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100203,2016-10-02,3,0,0,NOT APPLICABLE,DET,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100204,2016-10-02,2,1,9,NOT APPLICABLE,TEN,0,TIMEOUT #1 BY HOU AT 01:09.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016100204,2016-10-02,4,1,56,NOT APPLICABLE,TEN,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016100205,2016-10-02,2,1,13,NOT APPLICABLE,BUF,0,TIMEOUT #2 BY NE AT 01:13.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
